Country,date,total_cases_per_million,new_cases_smoothed_per_million,population_density,median_age,gdp_per_capita,hospital_beds_per_thousand
Angola,5/3/2020,1.065,0.043,23.89,16.8,5819.495,
Angola,5/4/2020,1.065,0.039,23.89,16.8,5819.495,
Angola,5/5/2020,1.065,0.035,23.89,16.8,5819.495,
Angola,5/6/2020,1.095,0.039,23.89,16.8,5819.495,
Angola,5/7/2020,1.095,0.039,23.89,16.8,5819.495,
Angola,5/8/2020,1.095,0.039,23.89,16.8,5819.495,
Angola,5/9/2020,1.308,0.061,23.89,16.8,5819.495,
Angola,5/10/2020,1.308,0.035,23.89,16.8,5819.495,
Angola,5/11/2020,1.369,0.043,23.89,16.8,5819.495,
Angola,5/12/2020,1.369,0.043,23.89,16.8,5819.495,
Angola,5/13/2020,1.369,0.039,23.89,16.8,5819.495,
Angola,5/14/2020,1.369,0.039,23.89,16.8,5819.495,
Angola,5/15/2020,1.46,0.052,23.89,16.8,5819.495,
Angola,5/16/2020,1.46,0.022,23.89,16.8,5819.495,
Angola,5/17/2020,1.46,0.022,23.89,16.8,5819.495,
Angola,5/18/2020,1.46,0.013,23.89,16.8,5819.495,
Angola,5/19/2020,1.46,0.013,23.89,16.8,5819.495,
Angola,5/20/2020,1.521,0.022,23.89,16.8,5819.495,
Angola,5/21/2020,1.582,0.03,23.89,16.8,5819.495,
Angola,5/22/2020,1.765,0.043,23.89,16.8,5819.495,
Angola,5/23/2020,1.826,0.052,23.89,16.8,5819.495,
Angola,5/24/2020,1.826,0.052,23.89,16.8,5819.495,
Angola,5/25/2020,2.099,0.091,23.89,16.8,5819.495,
Angola,5/26/2020,2.099,0.091,23.89,16.8,5819.495,
Angola,5/27/2020,2.16,0.091,23.89,16.8,5819.495,
Angola,5/28/2020,2.16,0.083,23.89,16.8,5819.495,
Angola,5/29/2020,2.221,0.065,23.89,16.8,5819.495,
Angola,5/30/2020,2.343,0.074,23.89,16.8,5819.495,
Angola,5/31/2020,2.556,0.104,23.89,16.8,5819.495,
Angola,6/1/2020,2.617,0.074,23.89,16.8,5819.495,
Angola,6/2/2020,2.617,0.074,23.89,16.8,5819.495,
Angola,6/3/2020,2.617,0.065,23.89,16.8,5819.495,
Angola,6/4/2020,2.617,0.065,23.89,16.8,5819.495,
Angola,6/5/2020,2.617,0.057,23.89,16.8,5819.495,
Angola,6/6/2020,2.617,0.039,23.89,16.8,5819.495,
Angola,6/7/2020,2.617,0.009,23.89,16.8,5819.495,
Angola,6/8/2020,2.769,0.022,23.89,16.8,5819.495,
Angola,6/9/2020,2.799,0.026,23.89,16.8,5819.495,
Angola,6/10/2020,2.921,0.043,23.89,16.8,5819.495,
Angola,6/11/2020,3.438,0.117,23.89,16.8,5819.495,
Angola,6/12/2020,3.59,0.139,23.89,16.8,5819.495,
Angola,6/13/2020,3.955,0.191,23.89,16.8,5819.495,
Angola,6/14/2020,4.199,0.226,23.89,16.8,5819.495,
Angola,6/15/2020,4.26,0.213,23.89,16.8,5819.495,
Angola,6/16/2020,4.321,0.217,23.89,16.8,5819.495,
Angola,6/17/2020,4.321,0.2,23.89,16.8,5819.495,
Angola,6/18/2020,4.716,0.183,23.89,16.8,5819.495,
Angola,6/19/2020,4.716,0.161,23.89,16.8,5819.495,
Angola,6/20/2020,5.051,0.156,23.89,16.8,5819.495,
Angola,6/21/2020,5.233,0.148,23.89,16.8,5819.495,
Angola,6/22/2020,5.355,0.156,23.89,16.8,5819.495,
Angola,6/23/2020,5.568,0.178,23.89,16.8,5819.495,
Angola,6/24/2020,5.659,0.191,23.89,16.8,5819.495,
Angola,6/25/2020,5.751,0.148,23.89,16.8,5819.495,
Angola,6/26/2020,5.994,0.183,23.89,16.8,5819.495,
Angola,6/27/2020,6.45,0.2,23.89,16.8,5819.495,
Angola,6/28/2020,7.424,0.313,23.89,16.8,5819.495,
Angola,6/29/2020,8.124,0.396,23.89,16.8,5819.495,
Angola,6/30/2020,8.398,0.404,23.89,16.8,5819.495,
Angola,7/1/2020,8.641,0.426,23.89,16.8,5819.495,
Angola,7/2/2020,8.854,0.443,23.89,16.8,5819.495,
Angola,7/3/2020,9.584,0.513,23.89,16.8,5819.495,
Angola,7/4/2020,9.98,0.504,23.89,16.8,5819.495,
Angola,7/5/2020,10.528,0.443,23.89,16.8,5819.495,
Angola,7/6/2020,10.528,0.343,23.89,16.8,5819.495,
Angola,7/7/2020,10.74,0.335,23.89,16.8,5819.495,
Angola,7/8/2020,10.74,0.3,23.89,16.8,5819.495,
Angola,7/9/2020,11.745,0.413,23.89,16.8,5819.495,
Angola,7/10/2020,12.049,0.352,23.89,16.8,5819.495,
Angola,7/11/2020,13.935,0.565,23.89,16.8,5819.495,
Angola,7/12/2020,14.696,0.595,23.89,16.8,5819.495,
Angola,7/13/2020,15.396,0.695,23.89,16.8,5819.495,
Angola,7/14/2020,15.396,0.665,23.89,16.8,5819.495,
Angola,7/15/2020,15.974,0.748,23.89,16.8,5819.495,
Angola,7/16/2020,17.526,0.826,23.89,16.8,5819.495,
Angola,7/17/2020,18.469,0.917,23.89,16.8,5819.495,
Angola,7/18/2020,19.412,0.782,23.89,16.8,5819.495,
Angola,7/19/2020,20.903,0.887,23.89,16.8,5819.495,
Angola,7/20/2020,21.451,0.865,23.89,16.8,5819.495,
Angola,7/21/2020,22.789,1.056,23.89,16.8,5819.495,
Angola,7/22/2020,22.789,0.974,23.89,16.8,5819.495,
Angola,7/23/2020,23.702,0.882,23.89,16.8,5819.495,
Angola,7/24/2020,24.706,0.891,23.89,16.8,5819.495,
Angola,7/25/2020,25.893,0.926,23.89,16.8,5819.495,
Angola,7/26/2020,26.775,0.839,23.89,16.8,5819.495,
Angola,7/27/2020,28.296,0.978,23.89,16.8,5819.495,
Angola,7/28/2020,28.357,0.795,23.89,16.8,5819.495,
Angola,7/29/2020,28.905,0.874,23.89,16.8,5819.495,
Angola,7/30/2020,30.426,0.961,23.89,16.8,5819.495,
Angola,7/31/2020,32.8,1.156,23.89,16.8,5819.495,
Angola,8/1/2020,33.743,1.121,23.89,16.8,5819.495,
Angola,8/2/2020,33.895,1.017,23.89,16.8,5819.495,
Angola,8/3/2020,34.929,0.948,23.89,16.8,5819.495,
Angola,8/4/2020,35.416,1.008,23.89,16.8,5819.495,
Angola,8/5/2020,35.416,0.93,23.89,16.8,5819.495,
Angola,8/6/2020,40.893,1.495,23.89,16.8,5819.495,
Angola,8/7/2020,42.445,1.378,23.89,16.8,5819.495,
Angola,8/8/2020,45.122,1.626,23.89,16.8,5819.495,
Angola,8/9/2020,45.122,1.604,23.89,16.8,5819.495,
Angola,8/10/2020,47.83,1.843,23.89,16.8,5819.495,
Angola,8/11/2020,50.873,2.208,23.89,16.8,5819.495,
Angola,8/12/2020,51.086,2.239,23.89,16.8,5819.495,
Angola,8/13/2020,52.79,1.7,23.89,16.8,5819.495,
Angola,8/14/2020,53.611,1.595,23.89,16.8,5819.495,
Angola,8/15/2020,55.224,1.443,23.89,16.8,5819.495,
Angola,8/16/2020,56.35,1.604,23.89,16.8,5819.495,
Angola,8/17/2020,57.171,1.334,23.89,16.8,5819.495,
Angola,8/18/2020,57.993,1.017,23.89,16.8,5819.495,
Angola,8/19/2020,59.818,1.247,23.89,16.8,5819.495,
Angola,8/20/2020,59.818,1.004,23.89,16.8,5819.495,
Angola,8/21/2020,61.309,1.1,23.89,16.8,5819.495,
Angola,8/22/2020,62.191,0.995,23.89,16.8,5819.495,
Angola,8/23/2020,62.922,0.939,23.89,16.8,5819.495,
Angola,8/24/2020,66.056,1.269,23.89,16.8,5819.495,
Angola,8/25/2020,67.607,1.374,23.89,16.8,5819.495,
Angola,8/26/2020,69.463,1.378,23.89,16.8,5819.495,
Angola,8/27/2020,70.954,1.591,23.89,16.8,5819.495,
Angola,8/28/2020,73.48,1.739,23.89,16.8,5819.495,
Angola,8/29/2020,75.183,1.856,23.89,16.8,5819.495,
Angola,8/30/2020,77.618,2.099,23.89,16.8,5819.495,
Angola,8/31/2020,79.839,1.969,23.89,16.8,5819.495,
Angola,9/1/2020,79.839,1.747,23.89,16.8,5819.495,
Angola,9/2/2020,80.751,1.613,23.89,16.8,5819.495,
Angola,9/3/2020,83.033,1.726,23.89,16.8,5819.495,
Angola,9/4/2020,84.494,1.573,23.89,16.8,5819.495,
Angola,9/5/2020,85.346,1.452,23.89,16.8,5819.495,
Angola,9/6/2020,87.506,1.413,23.89,16.8,5819.495,
Angola,9/7/2020,89.301,1.352,23.89,16.8,5819.495,
Angola,9/8/2020,90.214,1.482,23.89,16.8,5819.495,
Angola,9/9/2020,90.701,1.421,23.89,16.8,5819.495,
Angola,9/10/2020,92.283,1.321,23.89,16.8,5819.495,
Angola,9/11/2020,94.078,1.369,23.89,16.8,5819.495,
Angola,9/12/2020,97.882,1.791,23.89,16.8,5819.495,
Angola,9/13/2020,99.768,1.752,23.89,16.8,5819.495,
Angola,9/14/2020,101.472,1.739,23.89,16.8,5819.495,
Angola,9/15/2020,103.084,1.839,23.89,16.8,5819.495,
Angola,9/16/2020,104.636,1.991,23.89,16.8,5819.495,
Angola,9/17/2020,108.592,2.33,23.89,16.8,5819.495,
Angola,9/18/2020,114.068,2.856,23.89,16.8,5819.495,
Angola,9/19/2020,115.285,2.486,23.89,16.8,5819.495,
Angola,9/20/2020,118.693,2.704,23.89,16.8,5819.495,
Angola,9/21/2020,121.431,2.851,23.89,16.8,5819.495,
Angola,9/22/2020,125.265,3.169,23.89,16.8,5819.495,
Angola,9/23/2020,128.886,3.464,23.89,16.8,5819.495,
Angola,9/24/2020,128.886,2.899,23.89,16.8,5819.495,
Angola,9/25/2020,132.75,2.669,23.89,16.8,5819.495,
Angola,9/26/2020,136.158,2.982,23.89,16.8,5819.495,
Angola,9/27/2020,139.657,2.995,23.89,16.8,5819.495,
Angola,9/28/2020,142.152,2.96,23.89,16.8,5819.495,
Angola,9/29/2020,145.955,2.956,23.89,16.8,5819.495,
Angola,9/30/2020,149.241,2.908,23.89,16.8,5819.495,
Angola,10/1/2020,151.28,3.199,23.89,16.8,5819.495,
Angola,10/2/2020,151.28,2.647,23.89,16.8,5819.495,
Angola,10/3/2020,155.6,2.777,23.89,16.8,5819.495,
Angola,10/4/2020,158.552,2.699,23.89,16.8,5819.495,
Angola,10/5/2020,163.389,3.034,23.89,16.8,5819.495,
Angola,10/6/2020,163.389,2.491,23.89,16.8,5819.495,
Angola,10/7/2020,174.191,3.564,23.89,16.8,5819.495,
Angola,10/8/2020,174.191,3.273,23.89,16.8,5819.495,
Angola,10/9/2020,178.39,3.873,23.89,16.8,5819.495,
Angola,10/10/2020,181.28,3.669,23.89,16.8,5819.495,
Angola,10/11/2020,183.501,3.564,23.89,16.8,5819.495,
Angola,10/12/2020,190.043,3.808,23.89,16.8,5819.495,
Angola,10/13/2020,193.694,4.329,23.89,16.8,5819.495,
Angola,10/14/2020,197.406,3.316,23.89,16.8,5819.495,
Angola,10/15/2020,203.248,4.151,23.89,16.8,5819.495,
Angola,10/16/2020,208.299,4.273,23.89,16.8,5819.495,
Angola,10/17/2020,215.905,4.946,23.89,16.8,5819.495,
Angola,10/18/2020,219.739,5.177,23.89,16.8,5819.495,
Angola,10/19/2020,227.041,5.285,23.89,16.8,5819.495,
Angola,10/20/2020,231.91,5.459,23.89,16.8,5819.495,
Angola,10/21/2020,238.208,5.829,23.89,16.8,5819.495,
Angola,10/22/2020,244.902,5.951,23.89,16.8,5819.495,
Angola,10/23/2020,253.695,6.485,23.89,16.8,5819.495,
Angola,10/24/2020,261.119,6.459,23.89,16.8,5819.495,
Angola,10/25/2020,268.634,6.985,23.89,16.8,5819.495,
Angola,10/26/2020,274.628,6.798,23.89,16.8,5819.495,
Angola,10/27/2020,285.429,7.646,23.89,16.8,5819.495,
Angola,10/28/2020,293.432,7.889,23.89,16.8,5819.495,
Angola,10/29/2020,300.338,7.92,23.89,16.8,5819.495,
Angola,10/30/2020,306.515,7.546,23.89,16.8,5819.495,
Angola,10/31/2020,312.448,7.333,23.89,16.8,5819.495,
Angola,11/1/2020,321.241,7.515,23.89,16.8,5819.495,
Angola,11/2/2020,328.757,7.733,23.89,16.8,5819.495,
Angola,11/3/2020,335.755,7.189,23.89,16.8,5819.495,
Angola,11/4/2020,341.627,6.885,23.89,16.8,5819.495,
Angola,11/5/2020,352.246,7.415,23.89,16.8,5819.495,
Angola,11/6/2020,359.426,7.559,23.89,16.8,5819.495,
Angola,11/7/2020,368.219,7.967,23.89,16.8,5819.495,
Angola,11/8/2020,371.901,7.237,23.89,16.8,5819.495,
Angola,11/9/2020,375.309,6.65,23.89,16.8,5819.495,
Angola,11/10/2020,378.291,6.077,23.89,16.8,5819.495,
Angola,11/11/2020,385.806,6.311,23.89,16.8,5819.495,
Angola,11/12/2020,389.944,5.385,23.89,16.8,5819.495,
Angola,11/13/2020,394.112,4.955,23.89,16.8,5819.495,
Angola,11/14/2020,397.277,4.151,23.89,16.8,5819.495,
Angola,11/15/2020,402.48,4.368,23.89,16.8,5819.495,
Angola,11/16/2020,406.922,4.516,23.89,16.8,5819.495,
Angola,11/17/2020,409.265,4.425,23.89,16.8,5819.495,
Angola,11/18/2020,414.255,4.064,23.89,16.8,5819.495,
Angola,11/19/2020,420.431,4.355,23.89,16.8,5819.495,
Angola,11/20/2020,423.595,4.212,23.89,16.8,5819.495,
Angola,11/21/2020,430.046,4.681,23.89,16.8,5819.495,
Angola,11/22/2020,438.535,5.151,23.89,16.8,5819.495,
Angola,11/23/2020,440.969,4.864,23.89,16.8,5819.495,
Anguilla,3/27/2020,133.316,,,,,
Anguilla,3/28/2020,133.316,,,,,
Anguilla,3/29/2020,133.316,,,,,
Anguilla,3/30/2020,133.316,,,,,
Anguilla,3/31/2020,133.316,,,,,
Anguilla,4/1/2020,133.316,,,,,
Anguilla,4/2/2020,133.316,19.045,,,,
Anguilla,4/3/2020,199.973,9.523,,,,
Anguilla,4/4/2020,199.973,9.523,,,,
Anguilla,4/5/2020,199.973,9.523,,,,
Anguilla,4/6/2020,199.973,9.523,,,,
Anguilla,4/7/2020,199.973,9.523,,,,
Anguilla,4/8/2020,199.973,9.523,,,,
Anguilla,4/9/2020,199.973,9.523,,,,
Anguilla,4/10/2020,199.973,0,,,,
Anguilla,4/11/2020,199.973,0,,,,
Anguilla,4/12/2020,199.973,0,,,,
Anguilla,4/13/2020,199.973,0,,,,
Anguilla,4/14/2020,199.973,0,,,,
Anguilla,4/15/2020,199.973,0,,,,
Anguilla,4/16/2020,199.973,0,,,,
Anguilla,4/17/2020,199.973,0,,,,
Anguilla,4/18/2020,199.973,0,,,,
Anguilla,4/19/2020,199.973,0,,,,
Anguilla,4/20/2020,199.973,0,,,,
Anguilla,4/21/2020,199.973,0,,,,
Anguilla,4/22/2020,199.973,0,,,,
Anguilla,4/23/2020,199.973,0,,,,
Anguilla,4/24/2020,199.973,0,,,,
Anguilla,4/25/2020,199.973,0,,,,
Anguilla,4/26/2020,199.973,0,,,,
Anguilla,4/27/2020,199.973,0,,,,
Anguilla,4/28/2020,199.973,0,,,,
Anguilla,4/29/2020,199.973,0,,,,
Anguilla,4/30/2020,199.973,0,,,,
Anguilla,5/1/2020,199.973,0,,,,
Anguilla,5/2/2020,199.973,0,,,,
Anguilla,5/3/2020,199.973,0,,,,
Anguilla,5/4/2020,199.973,0,,,,
Anguilla,5/5/2020,199.973,0,,,,
Anguilla,5/6/2020,199.973,0,,,,
Anguilla,5/7/2020,199.973,0,,,,
Anguilla,5/8/2020,199.973,0,,,,
Anguilla,5/9/2020,199.973,0,,,,
Anguilla,5/10/2020,199.973,0,,,,
Anguilla,5/11/2020,199.973,0,,,,
Anguilla,5/12/2020,199.973,0,,,,
Anguilla,5/13/2020,199.973,0,,,,
Anguilla,5/14/2020,199.973,0,,,,
Anguilla,5/15/2020,199.973,0,,,,
Anguilla,5/16/2020,199.973,0,,,,
Anguilla,5/17/2020,199.973,0,,,,
Anguilla,5/18/2020,199.973,0,,,,
Anguilla,5/19/2020,199.973,0,,,,
Anguilla,5/20/2020,199.973,0,,,,
Anguilla,5/21/2020,199.973,0,,,,
Anguilla,5/22/2020,199.973,0,,,,
Anguilla,5/23/2020,199.973,0,,,,
Anguilla,5/24/2020,199.973,0,,,,
Anguilla,5/25/2020,199.973,0,,,,
Anguilla,5/26/2020,199.973,0,,,,
Anguilla,5/27/2020,199.973,0,,,,
Anguilla,5/28/2020,199.973,0,,,,
Anguilla,5/29/2020,199.973,0,,,,
Anguilla,5/30/2020,199.973,0,,,,
Anguilla,5/31/2020,199.973,0,,,,
Anguilla,6/1/2020,199.973,0,,,,
Anguilla,6/2/2020,199.973,0,,,,
Anguilla,6/3/2020,199.973,0,,,,
Anguilla,6/4/2020,199.973,0,,,,
Anguilla,6/5/2020,199.973,0,,,,
Anguilla,6/6/2020,199.973,0,,,,
Anguilla,6/7/2020,199.973,0,,,,
Anguilla,6/8/2020,199.973,0,,,,
Anguilla,6/9/2020,199.973,0,,,,
Anguilla,6/10/2020,199.973,0,,,,
Anguilla,6/11/2020,199.973,0,,,,
Anguilla,6/12/2020,199.973,0,,,,
Anguilla,6/13/2020,199.973,0,,,,
Anguilla,6/14/2020,199.973,0,,,,
Anguilla,6/15/2020,199.973,0,,,,
Anguilla,6/16/2020,199.973,0,,,,
Anguilla,6/17/2020,199.973,0,,,,
Anguilla,6/18/2020,199.973,0,,,,
Anguilla,6/19/2020,199.973,0,,,,
Anguilla,6/20/2020,199.973,0,,,,
Anguilla,6/21/2020,199.973,0,,,,
Anguilla,6/22/2020,199.973,0,,,,
Anguilla,6/23/2020,199.973,0,,,,
Anguilla,6/24/2020,199.973,0,,,,
Anguilla,6/25/2020,199.973,0,,,,
Anguilla,6/26/2020,199.973,0,,,,
Anguilla,6/27/2020,199.973,0,,,,
Anguilla,6/28/2020,199.973,0,,,,
Anguilla,6/29/2020,199.973,0,,,,
Anguilla,6/30/2020,199.973,0,,,,
Anguilla,7/1/2020,199.973,0,,,,
Anguilla,7/2/2020,199.973,0,,,,
Anguilla,7/3/2020,199.973,0,,,,
Anguilla,7/4/2020,199.973,0,,,,
Anguilla,7/5/2020,199.973,0,,,,
Anguilla,7/6/2020,199.973,0,,,,
Anguilla,7/7/2020,199.973,0,,,,
Anguilla,7/8/2020,199.973,0,,,,
Anguilla,7/9/2020,199.973,0,,,,
Anguilla,7/10/2020,199.973,0,,,,
Anguilla,7/11/2020,199.973,0,,,,
Anguilla,7/12/2020,199.973,0,,,,
Anguilla,7/13/2020,199.973,0,,,,
Anguilla,7/14/2020,199.973,0,,,,
Anguilla,7/15/2020,199.973,0,,,,
Anguilla,7/16/2020,199.973,0,,,,
Anguilla,7/17/2020,199.973,0,,,,
Anguilla,7/18/2020,199.973,0,,,,
Anguilla,7/19/2020,199.973,0,,,,
Anguilla,7/20/2020,199.973,0,,,,
Anguilla,7/21/2020,199.973,0,,,,
Anguilla,7/22/2020,199.973,0,,,,
Anguilla,7/23/2020,199.973,0,,,,
Anguilla,7/24/2020,199.973,0,,,,
Anguilla,7/25/2020,199.973,0,,,,
Anguilla,7/26/2020,199.973,0,,,,
Anguilla,7/27/2020,199.973,0,,,,
Anguilla,7/28/2020,199.973,0,,,,
Anguilla,7/29/2020,199.973,0,,,,
Anguilla,7/30/2020,199.973,0,,,,
Anguilla,7/31/2020,199.973,0,,,,
Anguilla,8/1/2020,199.973,0,,,,
Anguilla,8/2/2020,199.973,0,,,,
Anguilla,8/3/2020,199.973,0,,,,
Anguilla,8/4/2020,199.973,0,,,,
Anguilla,8/5/2020,199.973,0,,,,
Anguilla,8/6/2020,199.973,0,,,,
Anguilla,8/7/2020,199.973,0,,,,
Anguilla,8/8/2020,199.973,0,,,,
Anguilla,8/9/2020,199.973,0,,,,
Anguilla,8/10/2020,199.973,0,,,,
Anguilla,8/11/2020,199.973,0,,,,
Anguilla,8/12/2020,199.973,0,,,,
Anguilla,8/13/2020,199.973,0,,,,
Anguilla,8/14/2020,199.973,0,,,,
Anguilla,8/15/2020,199.973,0,,,,
Anguilla,8/16/2020,199.973,0,,,,
Anguilla,8/17/2020,199.973,0,,,,
Anguilla,8/18/2020,199.973,0,,,,
Anguilla,8/19/2020,199.973,0,,,,
Anguilla,8/20/2020,199.973,0,,,,
Anguilla,8/21/2020,199.973,0,,,,
Anguilla,8/22/2020,199.973,0,,,,
Anguilla,8/23/2020,199.973,0,,,,
Anguilla,8/24/2020,199.973,0,,,,
Anguilla,8/25/2020,199.973,0,,,,
Anguilla,8/26/2020,199.973,0,,,,
Anguilla,8/27/2020,199.973,0,,,,
Anguilla,8/28/2020,199.973,0,,,,
Anguilla,8/29/2020,199.973,0,,,,
Anguilla,8/30/2020,199.973,0,,,,
Anguilla,8/31/2020,199.973,0,,,,
Anguilla,9/1/2020,199.973,0,,,,
Anguilla,9/2/2020,199.973,0,,,,
Anguilla,9/3/2020,199.973,0,,,,
Anguilla,9/4/2020,199.973,0,,,,
Anguilla,9/5/2020,199.973,0,,,,
Anguilla,9/6/2020,199.973,0,,,,
Anguilla,9/7/2020,199.973,0,,,,
Anguilla,9/8/2020,199.973,0,,,,
Anguilla,9/9/2020,199.973,0,,,,
Anguilla,9/10/2020,199.973,0,,,,
Anguilla,9/11/2020,199.973,0,,,,
Anguilla,9/12/2020,199.973,0,,,,
Anguilla,9/13/2020,199.973,0,,,,
Anguilla,9/14/2020,199.973,0,,,,
Anguilla,9/15/2020,199.973,0,,,,
Anguilla,9/16/2020,199.973,0,,,,
Anguilla,9/17/2020,199.973,0,,,,
Anguilla,9/18/2020,199.973,0,,,,
Anguilla,9/19/2020,199.973,0,,,,
Anguilla,9/20/2020,199.973,0,,,,
Anguilla,9/21/2020,199.973,0,,,,
Anguilla,9/22/2020,199.973,0,,,,
Anguilla,9/23/2020,199.973,0,,,,
Anguilla,9/24/2020,199.973,0,,,,
Anguilla,9/25/2020,199.973,0,,,,
Anguilla,9/26/2020,199.973,0,,,,
Anguilla,9/27/2020,199.973,0,,,,
Anguilla,9/28/2020,199.973,0,,,,
Anguilla,9/29/2020,199.973,0,,,,
Anguilla,9/30/2020,199.973,0,,,,
Anguilla,10/1/2020,199.973,0,,,,
Anguilla,10/2/2020,199.973,0,,,,
Anguilla,10/3/2020,199.973,0,,,,
Anguilla,10/4/2020,199.973,0,,,,
Anguilla,10/5/2020,199.973,0,,,,
Anguilla,10/6/2020,199.973,0,,,,
Anguilla,10/7/2020,199.973,0,,,,
Anguilla,10/8/2020,199.973,0,,,,
Anguilla,10/9/2020,199.973,0,,,,
Anguilla,10/10/2020,199.973,0,,,,
Anguilla,10/11/2020,199.973,0,,,,
Anguilla,10/12/2020,199.973,0,,,,
Anguilla,10/13/2020,199.973,0,,,,
Anguilla,10/14/2020,199.973,0,,,,
Anguilla,10/15/2020,199.973,0,,,,
Anguilla,10/16/2020,199.973,0,,,,
Anguilla,10/17/2020,199.973,0,,,,
Anguilla,10/18/2020,199.973,0,,,,
Anguilla,10/19/2020,199.973,0,,,,
Anguilla,10/20/2020,199.973,0,,,,
Anguilla,10/21/2020,199.973,0,,,,
Anguilla,10/22/2020,199.973,0,,,,
Anguilla,10/23/2020,199.973,0,,,,
Anguilla,10/24/2020,199.973,0,,,,
Anguilla,10/25/2020,199.973,0,,,,
Anguilla,10/26/2020,199.973,0,,,,
Anguilla,10/27/2020,199.973,0,,,,
Anguilla,10/28/2020,199.973,0,,,,
Anguilla,10/29/2020,199.973,0,,,,
Anguilla,10/30/2020,199.973,0,,,,
Anguilla,10/31/2020,199.973,0,,,,
Anguilla,11/1/2020,199.973,0,,,,
Anguilla,11/2/2020,199.973,0,,,,
Anguilla,11/3/2020,199.973,0,,,,
Anguilla,11/4/2020,199.973,0,,,,
Anguilla,11/5/2020,199.973,0,,,,
Anguilla,11/6/2020,199.973,0,,,,
Anguilla,11/7/2020,199.973,0,,,,
Anguilla,11/8/2020,199.973,0,,,,
Anguilla,11/9/2020,199.973,0,,,,
Anguilla,11/10/2020,199.973,0,,,,
Anguilla,11/11/2020,199.973,0,,,,
Anguilla,11/12/2020,199.973,0,,,,
Anguilla,11/13/2020,199.973,0,,,,
Anguilla,11/14/2020,199.973,0,,,,
Anguilla,11/15/2020,199.973,0,,,,
Anguilla,11/16/2020,199.973,0,,,,
Anguilla,11/17/2020,199.973,0,,,,
Anguilla,11/18/2020,199.973,0,,,,
Anguilla,11/19/2020,199.973,0,,,,
Anguilla,11/20/2020,199.973,0,,,,
Anguilla,11/21/2020,199.973,0,,,,
Anguilla,11/22/2020,199.973,0,,,,
Anguilla,11/23/2020,266.631,9.523,,,,
Albania,3/9/2020,0.695,,104.871,38,11803.431,2.89
Albania,3/10/2020,2.085,,104.871,38,11803.431,2.89
Albania,3/11/2020,3.475,,104.871,38,11803.431,2.89
Albania,3/12/2020,3.822,,104.871,38,11803.431,2.89
Albania,3/13/2020,7.992,,104.871,38,11803.431,2.89
Albania,3/14/2020,11.467,,104.871,38,11803.431,2.89
Albania,3/15/2020,13.205,1.886,104.871,38,11803.431,2.89
Albania,3/16/2020,14.594,1.986,104.871,38,11803.431,2.89
Albania,3/17/2020,17.722,2.234,104.871,38,11803.431,2.89
Albania,3/18/2020,19.112,2.234,104.871,38,11803.431,2.89
Albania,3/19/2020,20.502,2.383,104.871,38,11803.431,2.89
Albania,3/20/2020,24.324,2.333,104.871,38,11803.431,2.89
Albania,3/21/2020,24.324,1.837,104.871,38,11803.431,2.89
Albania,3/22/2020,26.409,1.886,104.871,38,11803.431,2.89
Albania,3/23/2020,30.926,2.333,104.871,38,11803.431,2.89
Albania,3/24/2020,34.749,2.432,104.871,38,11803.431,2.89
Albania,3/25/2020,42.741,3.376,104.871,38,11803.431,2.89
Albania,3/26/2020,50.733,4.319,104.871,38,11803.431,2.89
Albania,3/27/2020,60.463,5.163,104.871,38,11803.431,2.89
Albania,3/28/2020,64.633,5.758,104.871,38,11803.431,2.89
Albania,3/29/2020,68.455,6.007,104.871,38,11803.431,2.89
Albania,3/30/2020,73.667,6.106,104.871,38,11803.431,2.89
Albania,3/31/2020,77.49,6.106,104.871,38,11803.431,2.89
Albania,4/1/2020,84.44,5.957,104.871,38,11803.431,2.89
Albania,4/2/2020,89.999,5.609,104.871,38,11803.431,2.89
Albania,4/3/2020,96.254,5.113,104.871,38,11803.431,2.89
Albania,4/4/2020,105.636,5.858,104.871,38,11803.431,2.89
Albania,4/5/2020,115.713,6.751,104.871,38,11803.431,2.89
Albania,4/6/2020,125.443,7.397,104.871,38,11803.431,2.89
Albania,4/7/2020,131.003,7.645,104.871,38,11803.431,2.89
Albania,4/8/2020,133.088,6.95,104.871,38,11803.431,2.89
Albania,4/9/2020,138.995,6.999,104.871,38,11803.431,2.89
Albania,4/10/2020,142.122,6.553,104.871,38,11803.431,2.89
Albania,4/11/2020,144.555,5.56,104.871,38,11803.431,2.89
Albania,4/12/2020,150.462,4.964,104.871,38,11803.431,2.89
Albania,4/13/2020,154.979,4.219,104.871,38,11803.431,2.89
Albania,4/14/2020,162.277,4.468,104.871,38,11803.431,2.89
Albania,4/15/2020,165.057,4.567,104.871,38,11803.431,2.89
Albania,4/16/2020,171.659,4.666,104.871,38,11803.431,2.89
Albania,4/17/2020,179.999,5.411,104.871,38,11803.431,2.89
Albania,4/18/2020,187.296,6.106,104.871,38,11803.431,2.89
Albania,4/19/2020,190.423,5.709,104.871,38,11803.431,2.89
Albania,4/20/2020,195.288,5.758,104.871,38,11803.431,2.89
Albania,4/21/2020,202.933,5.808,104.871,38,11803.431,2.89
Albania,4/22/2020,211.62,6.652,104.871,38,11803.431,2.89
Albania,4/23/2020,220.307,6.95,104.871,38,11803.431,2.89
Albania,4/24/2020,230.384,7.198,104.871,38,11803.431,2.89
